# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    1    296     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    267     65     69     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    302     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    258     65     69     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    302     70     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    263     64     69     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    299     69     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    262     64     69     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    300     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    264     65     69     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    299     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    268     65     69     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    302     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    265     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    289     70     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    260     65     69     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    284     70     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    264     64     69     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    304     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    262     64     69     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    291     69     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    260     64     69     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    294     69     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    262     64     69     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    293     69     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    266     65     69     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    292     70     71     99     29      0      0      0      0   1512   1395   1661      4      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    263     65     69     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    299     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    265     64     69     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    302     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    263     65     69     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    304     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    265     64     69     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    302     69     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    266     64     69     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    294     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    268     64     69     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    303     69     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    267     64     69     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    301     69     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    266     64     69     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    301     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    264     64     69     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    295     69     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    261     65     69     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    303     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    263     64     69     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    307     70     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    263     64     69     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    304     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    263     64     69     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    295     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    263     64     69     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    292     69     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    258     64     69     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    295     70     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    267     64     69     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    292     69     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    263     64     69     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    293     70     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    257     64     69     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    304     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    260     64     69     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    304     69     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    260     63     67      5      2      0      0      0      0   1512   1410   1713      4      0 
    1    302     70     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    266     64     69     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    292     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    273     64     69     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    303     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    271     65     69     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    303     69     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    270     65     69     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    308     70     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    271     65     69     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    291     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    271     65     69     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    294     70     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    268     64     69     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    301     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    266     65     69     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    304     70     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    271     65     69     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    294     70     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    268     65     69     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    301     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    266     65     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    303     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    266     65     69     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    298     69     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    269     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    304     69     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    267     65     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    301     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    264     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    304     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    270     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    304     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    272     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    304     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    267     65     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    293     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    268     65     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    293     70     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    271     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    290     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    267     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    301     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    267     65     69     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    293     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    264     65     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    303     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    268     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    301     69     71     99     29      0      0      0      0   1512   1395   1661      4      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    272     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    294     70     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    265     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    308     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    261     65     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    305     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    265     65     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    292     70     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    268     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    293     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    266     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    298     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    268     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    292     69     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    269     65     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    303     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    269     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    293     70     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    265     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    303     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    265     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    304     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    269     65     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    297     70     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    266     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    304     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    268     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    302     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    269     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    304     69     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    268     65     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    299     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    268     65     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    303     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    269     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    301     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    269     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    304     69     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    262     65     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    290     69     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    270     65     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    294     69     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    263     65     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    304     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    260     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    305     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    262     65     69     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    303     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    261     65     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    302     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    263     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    291     70     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    269     65     69     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    296     70     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    264     65     69     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    290     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    263     65     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    303     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    269     65     69     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    297     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    270     65     69     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    294     69     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    266     65     69     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    297     70     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    270     65     69     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    301     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    266     65     69     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    303     69     71     99     28      0      0      0      0   1512   1410   1661      4      0 
    0    266     65     69     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    303     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    272     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    298     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    271     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    305     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    268     65     69     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    299     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    271     65     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    307     70     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    271     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    294     69     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    268     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    298     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    263     65     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    303     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    261     65     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    305     69     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    272     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    302     69     71     99     29      0      0      0      0   1512   1395   1661      4      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    270     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    299     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    269     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    293     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    264     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    297     69     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    267     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    299     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    270     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    291     69     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    271     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    303     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    266     65     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    304     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    271     65     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    294     69     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    268     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    302     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    267     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    290     69     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    268     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    292     69     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    264     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    299     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    265     65     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    303     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    269     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    304     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    267     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    304     69     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    266     65     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    288     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    270     65     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    292     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    266     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    304     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    266     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    297     69     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    272     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    299     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    268     65     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    299     69     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    273     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    299     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    270     65     69     60     26      0      0      0      0   1512   1410   1713      4      0 
    1    305     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    267     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    304     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    269     65     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    297     70     71    100     29      0      0      0      0   1512   1395   1661      4      0 
    0    265     65     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    302     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    264     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    303     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    270     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    302     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    272     65     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    300     70     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    273     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    293     69     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    267     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    294     69     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    265     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    294     69     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    264     65     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    292     69     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    273     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    303     69     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    267     65     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    302     69     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    268     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    294     70     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    267     65     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    295     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    274     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    305     69     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0     96     63     71     60     26      0      0      0      0   1512   1410   1713      4      0 
    1    303     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    272     65     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    293     69     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    267     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    298     69     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    267     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    292     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    271     65     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    308     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    267     65     69     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    301     69     71     99     29      0      0      0      0   1512   1395   1661      4      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    263     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    293     70     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    269     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    292     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    271     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    299     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    271     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    302     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    267     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    303     70     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    270     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    303     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    272     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    308     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    265     65     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    300     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    270     65     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    304     70     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    274     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    292     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    270     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    301     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    264     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    300     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    271     65     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    304     69     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    273     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    292     70     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    272     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    304     70     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    271     65     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    296     70     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    269     65     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    303     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    272     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    304     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    272     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    305     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    268     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    293     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    269     65     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    303     70     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    270     65     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    299     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    270     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    298     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    273     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    293     69     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    267     65     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    301     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    269     65     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    303     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    265     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    288     70     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    268     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    301     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    260     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    293     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    270     65     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    303     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    265     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    297     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    267     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    297     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    269     65     69     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    301     69     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    269     65     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    296     70     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    274     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    303     70     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    272     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    303     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    265     65     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    299     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    265     65     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    298     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    267     65     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    297     70     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    270     65     71     98     43      0      0      0      0   1512   1410   1713      4      0 
    1    303     70     71     99     29      0      0      0      0   1512   1410   1661      4      0 
    0    268     65     71     98     42      0      0      0      0   1512   1410   1713      4      0 
    1    306     69     71     99     29      0      0      0      0   1512   1395   1661      4      0 
    0    268     65     71     98     42      0      0      0      0   1512   1410   1713      4      0 
